"2342","1592","2333","2307","1414","1551","1414","11","0","2","0","0","0","0"
" RowID","","","Product Name","System SKU","Barcode","Product SKU","บาร์โค้ดจริง","","หน่วย","","","",""
"SKU-875-2034","875","2034","ไฮยีน เอ็กเพิร์ทแคร์ 20มลx24 แฮปปี้ซัน ส้ม (ไฮยีน เอ็กเพิร์ทแคร์ 20มลx24 แฮปปี้ซัน ส้ม หีบx15แพค)","U00001333","18850092285187","U00001333","","","","","","",""
"SKU-876-2035","876","2035","ไฮยีน น้ำยาซักผ้า 30มล ซันคิสบลูมมิ่ง ฟ้า 	แพค12 (ไฮยีน น้ำยาซักผ้า 30มล ซันคิสบลูมมิ่ง ฟ้า 	แพค12)","U00001334","8850092256074","U00001334","","","","","","",""
"SKU-877-2036","877","2036","ไฮยีน น้ำยาซักผ้า 30มล ซันไรซ์คิส      ชมพู	 แพค12 (ไฮยีน น้ำยาซักผ้า 30มล ซันไรซ์คิส      ชมพู แพค12)","U00001335","8850092257071","U00001335","","","","","","",""
"SKU-878-2037","878","2037","ไฮยีน น้ำยาซักผ้า 30มล  ป้องกันสีตก 	แพค12 (ไฮยีน น้ำยาซักผ้า 30มล  ป้องกันสีตก 	แพค12)","U00001336","8850092250041","U00001336","","","","","","",""
"SKU-879-2038","879","2038","ไฮยีน น้ำยาซักผ้า 30มล ฟอเอเวอร์บลูม  บานเย็น	แพค12 (ไฮยีน น้ำยาซักผ้า 30มล ฟอเอเวอร์บลูม  บานเย็น	แพค12)","U00001337","8850092251420","U00001337","","","","","","",""
"SKU-880-2039","880","2039","ไฮยีน น้ำยาซักผ้า 30มล มิราเคิลบูม      ส้มเข้ม	แพค12 (ไฮยีน น้ำยาซักผ้า 30มล มิราเคิลบูม      ส้มเข้ม	แพค12)","U00001338","8850092251048","U00001338","","","","","","",""
"SKU-881-2040","881","2040","ไฮยีน น้ำยาซักผ้า 30มล มิลกี้ทัช    ขาว	แพค12 (ไฮยีน น้ำยาซักผ้า 30มล มิลกี้ทัช    ขาว	แพค12)","U00001339","8850092254032","U00001339","","","","","","",""
"SKU-882-2041","882","2041","ไฮยีน น้ำยาซักผ้า 30มล เลิฟลี่บลูม ชมพู	แพค12 (ไฮยีน น้ำยาซักผ้า 30มล เลิฟลี่บลูม ชมพู	แพค12)","U00001340","8850092252076","U00001340","","","","","","",""
"SKU-883-2042","883","2042","ไฮยีน น้ำยาซักผ้า 30มล สปริงแมกโนเลีย เขียว  	แพค12 (ไฮยีน น้ำยาซักผ้า 30มล สปริงแมกโนเลีย เขียว  	แพค12)","U00001341","8850092253073","U00001341","","","","","","",""
"SKU-884-2043","884","2043","ไฮยีน น้ำยาซักผ้า 30มล แฮบปี้ซัน   ส้ม	แพค12 (ไฮยีน น้ำยาซักผ้า 30มล แฮบปี้ซัน   ส้ม	แพค12)","U00001342","8850092257125","U00001342","","","","","","",""
"SKU-887-2046","887","2046","ดาวน์นี่ ปรับผ้านุ่ม 20มล.x24ซอง ม่วง 	แพค (ดาวน์นี่ ปรับผ้านุ่ม 20มล.x24ซอง ดำ 	แพค)","U00001345","-","U00001345","","","","","","",""
"SKU-889-2049","889","2049","โอโม่ ซันชายน์ 250ก ส้ม (โอโม่ ซันชายน์ 250ก. )","U00001347","8851932356565","U00001347","","","","","","",""
"SKU-889-2050","889","2050","โอโม่ ซันชายน์ 250ก ส้ม (โอโม่ ซันชายน์ 250ก. 	หีบx 36)","U00001347","18851932431511","U00001347","","","","","","",""
"SKU-890-2051","890","2051","โอโม ซันชายน์ 850ก ส้ม (โอโม ซันชายน์ 850ก )","U00001348","8851932478663","U00001348","","","","","","",""
"SKU-890-2052","890","2052","โอโม ซันชายน์ 850ก ส้ม (โอโม ซันชายน์ 850ก หีบx12)","U00001348","18851932465400","U00001348","","","","","","",""
"SKU-891-2053","891","2053","บรีสเอกเซล 75ก. เขียว	แพค12 (บรีสเอกเซล 75ก. เขียว	แพค12)","U00001349","8851932172028","U00001349","","","","","","",""
"SKU-891-2054","891","2054","บรีสเอกเซล 75ก. เขียว	แพค12 (บรีสเอกเซล 75ก. เขียว	หีบx12 แพค12)","U00001349","18851932181607","U00001349","","","","","","",""
"SKU-892-2055","892","2055","บรีสเอกเซล 75ก. ชมพู	แพค12 (บรีสเอกเซล 75ก. ชมพู	แพค12)","U00001350","-","U00001350","","","","","","",""
"SKU-892-2056","892","2056","บรีสเอกเซล 75ก. ชมพู	แพค12 (บรีสเอกเซล 75ก. ชมพู	หีบx12แพค12)","U00001350","-","U00001350","","","","","","",""
"SKU-893-2057","893","2057","แอทแทคอีซี่ผง แฮปปี้สวีท ชมพู 110ก.  (แอทแทคอีซี่ผง แฮปปี้สวีท ชมพู 110ก.แพค12 )","U00001351","8851818720985","U00001351","","","","","","",""
"SKU-893-2058","893","2058","แอทแทคอีซี่ผง แฮปปี้สวีท ชมพู 110ก.  (แอทแทคอีซี่ผง แฮปปี้สวีท ชมพู 110ก. 	หีบx6แพค12)","U00001351","18851818209081","U00001351","","","","","","",""
"SKU-894-2059","894","2059","แอทแทคอีซี่ผง เซ็กซี่สวีท ม่วง   110ก. (แอทแทคอีซี่ผง เซ็กซี่สวีท ม่วง   110ก.	แพค12)","U00001352","8851818720114","U00001352","","","","","","",""
"SKU-894-2060","894","2060","แอทแทคอีซี่ผง เซ็กซี่สวีท ม่วง   110ก. (แอทแทคอีซี่ผง เซ็กซี่สวีท ม่วง   110ก. หีบx6แพค12)","U00001352","18851818209111","U00001352","","","","","","",""
"SKU-895-2061","895","2061","แอทแทคอีซี่ผง ซอฟท์ตี้สวีท ฟ้า 110ก.	 (แอทแทคอีซี่ผง ซอฟท์ตี้สวีท ฟ้า 110ก.	แพค12)","U00001353","-","U00001353","","","","","","",""
"SKU-895-2062","895","2062","แอทแทคอีซี่ผง ซอฟท์ตี้สวีท ฟ้า 110ก.	 (แอทแทคอีซี่ผง ซอฟท์ตี้สวีท ฟ้า 110ก.  หีบx6แพ็ค12)","U00001353","-","U00001353","","","","","","",""
"SKU-896-2063","896","2063","แอทแทคอีซี่ผง กลิ่นซากุระ  ขาว 110ก. 	 (แอทแทคอีซี่ผง กลิ่นซากุระ  ขาว 110ก. 	แพค12)","U00001354","8851818720947","U00001354","","","","","","",""
"SKU-896-2064","896","2064","แอทแทคอีซี่ผง กลิ่นซากุระ  ขาว 110ก. 	 (แอทแทคอีซี่ผง กลิ่นซากุระ  ขาว 110ก. 	หีบx6แพค12)","U00001354","18851818209142","U00001354","","","","","","",""
"SKU-897-2065","897","2065","แอทแทคอีซี่ผง แฮปปี้สวีท ชมพู 250ก.	 (แอทแทคอีซี่ผง แฮปปี้สวีท ชมพู 250ก.	แพค3)","U00001355","-","U00001355","","","","","","",""
"SKU-897-2066","897","2066","แอทแทคอีซี่ผง แฮปปี้สวีท ชมพู 250ก.	 (แอทแทคอีซี่ผง แฮปปี้สวีท ชมพู 250ก.	หีบx8แพค3)","U00001355","-","U00001355","","","","","","",""
"SKU-898-2067","898","2067","แอทแทคอีซี่ผง เซ็กซี่สวีท  ม่วง  250ก.  (แอทแทคอีซี่ผง เซ็กซี่สวีท  ม่วง  250ก. 	แพค3)","U00001356","-","U00001356","","","","","","",""
"SKU-898-2068","898","2068","แอทแทคอีซี่ผง เซ็กซี่สวีท  ม่วง  250ก.  (แอทแทคอีซี่ผง เซ็กซี่สวีท  ม่วง  250ก. 	หีบx8แพค3)","U00001356","-","U00001356","","","","","","",""
"SKU-899-2069","899","2069","แอทแทคอีซี่ผง ซอฟท์ตี้สวีท ฟ้า 240ก.	 (แอทแทคอีซี่ผง ซอฟท์ตี้สวีท ฟ้า 240ก.	แพค3)","-","-","-","","","","","","",""
"SKU-899-2070","899","2070","แอทแทคอีซี่ผง ซอฟท์ตี้สวีท ฟ้า 240ก.	 (แอทแทคอีซี่ผง ซอฟท์ตี้สวีท ฟ้า 240ก.	หีบx8แพค3)","-","-","-","","","","","","",""
"SKU-900-2071","900","2071","แอทแทคอีซี่ผง ซากุระสวีท ขาว 250ก. (แอทแทคอีซี่ผง ซากุระสวีท ขาว 250ก.	แพค3)","U00001358","-","U00001358","","","","","","",""
"SKU-900-2072","900","2072","แอทแทคอีซี่ผง ซากุระสวีท ขาว 250ก. (แอทแทคอีซี่ผง ซากุระสวีท ขาว 250ก.	หีบx8แพค3)","U00001358","-","U00001358","","","","","","",""
"SKU-901-2073","901","2073","แอทแทคอีซี่ผง แมชชีนเลิฟลี่ ฟ้า 240ก. (แอทแทคอีซี่ผง แมชชีนเลิฟลี่ ฟ้า 240ก.	แพค3)","U00001359","8851818801585","U00001359","","","","","","",""
"SKU-901-2074","901","2074","แอทแทคอีซี่ผง แมชชีนเลิฟลี่ ฟ้า 240ก. (แอทแทคอีซี่ผง แมชชีนเลิฟลี่ ฟ้า 240ก.	หีบx8แพค3)","U00001359","18851818801582","U00001359","","","","","","",""
"SKU-905-2076","905","2076","เปา ผงซักฟอก ซุปเปอร์คัลเลอร์1800ก	 (เปา ผงซักฟอก ซุปเปอร์คัลเลอร์1800ก	)","U00001392","-","U00001392","","","","","","",""
"SKU-905-2077","905","2077","เปา ผงซักฟอก ซุปเปอร์คัลเลอร์1800ก	 (เปา ผงซักฟอก ซุปเปอร์คัลเลอร์1800ก	หีบx6)","U00001392","-","U00001392","","","","","","",""
"SKU-907-2078","907","2078","แพนทีน แชมพู 70 มล โททอล ม่วง	 (แพนทีน แชมพู 70 มล โททอล ม่วง	แพค6)","U00001313","4902430413800","U00001313","","","","","","",""
